word_id	ref	surface	lemma	morph
06xeN	Josh.1.1	וַ/יְהִ֗י	c/1961	HC/Vqw3ms
06Nvk	Josh.1.1	אַחֲרֵ֛י	310 a	HR
06TyA	Josh.1.1	מ֥וֹת	4194	HNcmsc
06vuQ	Josh.1.1	מֹשֶׁ֖ה	4872	HNp
06TSc	Josh.1.1	עֶ֣בֶד	5650	HNcmsc
06k5P	Josh.1.1	יְהוָ֑ה	3068	HNp
06nPh	Josh.1.1	וַ/יֹּ֤אמֶר	c/559	HC/Vqw3ms
06LN3	Josh.1.1	יְהוָה֙	3068	HNp
06Qzf	Josh.1.1	אֶל	413	HR
06aPd	Josh.1.1	יְהוֹשֻׁ֣עַ	3091	HNp
06eYX	Josh.1.1	בִּן	1121 a	HNcmsc
06C5U	Josh.1.1	נ֔וּן	5126	HNp
06qNN	Josh.1.1	מְשָׁרֵ֥ת	8334	HVprmsc
06EVS	Josh.1.1	מֹשֶׁ֖ה	4872	HNp
06PB6	Josh.1.1	לֵ/אמֹֽר	l/559	HR/Vqc
0637c	Josh.1.2	מֹשֶׁ֥ה	4872	HNp
06x9c	Josh.1.2	עַבְדִּ֖/י	5650	HNcmsc/Sp1cs
06yNB	Josh.1.2	מֵ֑ת	4191	HVqp3ms
0629t	Josh.1.2	וְ/עַתָּה֩	c/6258	HC/D
06KZG	Josh.1.2	ק֨וּם	6965 b	HVqv2ms
06TZE	Josh.1.2	עֲבֹ֜ר	5674 a	HVqv2ms
06thY	Josh.1.2	אֶת	853	HTo
06JM7	Josh.1.2	הַ/יַּרְדֵּ֣ן	d/3383	HTd/Np
06fpo	Josh.1.2	הַ/זֶּ֗ה	d/2088	HTd/Pdxms
06W26	Josh.1.2	אַתָּה֙	859 a	HPp2ms
06yw4	Josh.1.2	וְ/כָל	c/3605	HC/Ncmsc
06jbg	Josh.1.2	הָ/עָ֣ם	d/5971 a	HTd/Ncmsa
06USR	Josh.1.2	הַ/זֶּ֔ה	d/2088	HTd/Pdxms
06v6U	Josh.1.2	אֶל	413	HR
065SS	Josh.1.2	הָ/אָ֕רֶץ	d/776	HTd/Ncbsa
06GzE	Josh.1.2	אֲשֶׁ֧ר	834 a	HTr
06qCU	Josh.1.2	אָנֹכִ֛י	595	HPp1cs
06g2y	Josh.1.2	נֹתֵ֥ן	5414	HVqrmsa
06jQb	Josh.1.2	לָ/הֶ֖ם	l	HR/Sp3mp
06794	Josh.1.2	לִ/בְנֵ֥י	l/1121 a	HR/Ncmpc
06CsU	Josh.1.2	יִשְׂרָאֵֽל	3478	HNp
06XR4	Josh.1.3	כָּל	3605	HNcmsc
06KvS	Josh.1.3	מָק֗וֹם	4725	HNcmsa
06dBc	Josh.1.3	אֲשֶׁ֨ר	834 a	HTr
06nAB	Josh.1.3	תִּדְרֹ֧ךְ	1869	HVqi3fs
06kfX	Josh.1.3	כַּֽף	3709	HNcfsc
06Wkf	Josh.1.3	רַגְלְ/כֶ֛ם	7272	HNcfsc/Sp2mp
06wrL	Josh.1.3	בּ֖/וֹ	b	HR/Sp3ms
063TL	Josh.1.3	לָ/כֶ֣ם	l	HR/Sp2mp
06LeN	Josh.1.3	נְתַתִּ֑י/ו	5414	HVqp1cs/Sp3ms
06sMn	Josh.1.3	כַּ/אֲשֶׁ֥ר	k/834 d	HR/Tr
06Y3z	Josh.1.3	דִּבַּ֖רְתִּי	1696	HVpp1cs
06NQN	Josh.1.3	אֶל	413	HR
06uLf	Josh.1.3	מֹשֶֽׁה	4872	HNp
06kA7	Josh.1.4	מֵ/הַ/מִּדְבָּר֩	m/d/4057 b	HR/Td/Ncmsa
063TS	Josh.1.4	וְ/הַ/לְּבָנ֨וֹן	c/d/3844	HC/Td/Np
06NFp	Josh.1.4	הַ/זֶּ֜ה	d/2088	HTd/Pdxms
067am	Josh.1.4	וְֽ/עַד	c/5704	HC/R
06hh7	Josh.1.4	הַ/נָּהָ֧ר	d/5104	HTd/Ncmsa
06BsK	Josh.1.4	הַ/גָּד֣וֹל	d/1419 a	HTd/Aamsa
06fsu	Josh.1.4	נְהַר	5104	HNcmsc
068M6	Josh.1.4	פְּרָ֗ת	6578	HNp
06wM5	Josh.1.4	כֹּ֚ל	3605	HNcmsc
06qty	Josh.1.4	אֶ֣רֶץ	776	HNcbsc
065gQ	Josh.1.4	הַֽ/חִתִּ֔ים	d/2850	HTd/Ngmpa
06Xw6	Josh.1.4	וְ/עַד	c/5704	HC/R
06eHJ	Josh.1.4	הַ/יָּ֥ם	d/3220	HTd/Ncmsa
06H6L	Josh.1.4	הַ/גָּד֖וֹל	d/1419 a	HTd/Aamsa
06bmv	Josh.1.4	מְב֣וֹא	3996	HNcmsc
06FV9	Josh.1.4	הַ/שָּׁ֑מֶשׁ	d/8121	HTd/Ncbsa
06Xm1	Josh.1.4	יִֽהְיֶ֖ה	1961	HVqi3ms
06UE6	Josh.1.4	גְּבוּלְ/כֶֽם	1366	HNcmsc/Sp2mp
06goK	Josh.1.5	לֹֽא	3808	HTn
06CyH	Josh.1.5	יִתְיַצֵּ֥ב	3320	HVti3ms
06A4a	Josh.1.5	אִישׁ֙	376	HNcmsa
065Pr	Josh.1.5	לְ/פָנֶ֔י/ךָ	l/6440	HR/Ncbpc/Sp2ms
06L4k	Josh.1.5	כֹּ֖ל	3605	HNcmsc
06Mnv	Josh.1.5	יְמֵ֣י	3117	HNcmpc
06mwU	Josh.1.5	חַיֶּ֑י/ךָ	2416 e	HNcmpc/Sp2ms
06tKT	Josh.1.5	כַּֽ/אֲשֶׁ֨ר	k/834 d	HR/Tr
06NRT	Josh.1.5	הָיִ֤יתִי	1961	HVqp1cs
06sRU	Josh.1.5	עִם	5973 a	HR
06Wxq	Josh.1.5	מֹשֶׁה֙	4872	HNp
069qY	Josh.1.5	אֶהְיֶ֣ה	1961	HVqi1cs
06n5f	Josh.1.5	עִמָּ֔/ךְ	5973 a	HR/Sp2fs
06YUq	Josh.1.5	לֹ֥א	3808	HTn
06fQr	Josh.1.5	אַרְפְּ/ךָ֖	7503	HVhi1cs/Sp2ms
06L7t	Josh.1.5	וְ/לֹ֥א	c/3808	HC/Tn
06A74	Josh.1.5	אֶעֶזְבֶֽ/ךָּ	5800 a	HVqi1cs/Sp2ms
06dNE	Josh.1.6	חֲזַ֖ק	2388	HVqv2ms
06xdF	Josh.1.6	וֶ/אֱמָ֑ץ	c/553	HC/Vqv2ms
06AYg	Josh.1.6	כִּ֣י	3588 a	HC
06Ls9	Josh.1.6	אַתָּ֗ה	859 a	HPp2ms
06Snp	Josh.1.6	תַּנְחִיל֙	5157	HVhi2ms
0687B	Josh.1.6	אֶת	853	HTo
06nLp	Josh.1.6	הָ/עָ֣ם	d/5971 a	HTd/Ncmsa
06PzC	Josh.1.6	הַ/זֶּ֔ה	d/2088	HTd/Pdxms
06NPq	Josh.1.6	אֶת	853	HTo
06d5m	Josh.1.6	הָ/אָ֕רֶץ	d/776	HTd/Ncbsa
06BYa	Josh.1.6	אֲשֶׁר	834 a	HTr
06LJh	Josh.1.6	נִשְׁבַּ֥עְתִּי	7650	HVNp1cs
06tRR	Josh.1.6	לַ/אֲבוֹתָ֖/ם	l/1	HR/Ncmpc/Sp3mp
06Q7E	Josh.1.6	לָ/תֵ֥ת	l/5414	HR/Vqc
06dv1	Josh.1.6	לָ/הֶֽם	l	HR/Sp3mp
06QwM	Josh.1.7	רַק֩	7535	HTa
06a62	Josh.1.7	חֲזַ֨ק	2388	HVqv2ms
06KvD	Josh.1.7	וֶֽ/אֱמַ֜ץ	c/553	HC/Vqv2ms
06GLz	Josh.1.7	מְאֹ֗ד	3966	HD
06BU7	Josh.1.7	לִ/שְׁמֹ֤ר	l/8104	HR/Vqc
06iy2	Josh.1.7	לַ/עֲשׂוֹת֙	l/6213 a	HR/Vqc
06zQ2	Josh.1.7	כְּ/כָל	k/3605	HR/Ncmsc
06Wxx	Josh.1.7	הַ/תּוֹרָ֗ה	d/8451	HTd/Ncfsa
06jQ8	Josh.1.7	אֲשֶׁ֤ר	834 a	HTr
06Haa	Josh.1.7	צִוְּ/ךָ֙	6680	HVpp3ms/Sp2ms
06fJN	Josh.1.7	מֹשֶׁ֣ה	4872	HNp
069KV	Josh.1.7	עַבְדִּ֔/י	5650	HNcmsc/Sp1cs
06F1s	Josh.1.7	אַל	408	HTn
06dns	Josh.1.7	תָּס֥וּר	5493	HVqj2ms
06GK3	Josh.1.7	מִמֶּ֖/נּוּ	4480 a	HR/Sp1cp
06nRZ	Josh.1.7	יָמִ֣ין	3225	HNcfsa
06cpb	Josh.1.7	וּ/שְׂמֹ֑אול	c/8040	HC/Ncmsa
06zio	Josh.1.7	לְמַ֣עַן	4616	HR
06Qsh	Josh.1.7	תַּשְׂכִּ֔יל	7919 a	HVhi2ms
06zTj	Josh.1.7	בְּ/כֹ֖ל	b/3605	HR/Ncmsa
06fPi	Josh.1.7	אֲשֶׁ֥ר	834 a	HTr
06GYe	Josh.1.7	תֵּלֵֽךְ	3212	HVqi2ms
06Bbz	Josh.1.8	לֹֽא	3808	HTn
06VA9	Josh.1.8	יָמ֡וּשׁ	4185	HVqi3ms
06fV3	Josh.1.8	סֵפֶר֩	5612 a	HNcmsc
06Sov	Josh.1.8	הַ/תּוֹרָ֨ה	d/8451	HTd/Ncfsa
06V27	Josh.1.8	הַ/זֶּ֜ה	d/2088	HTd/Pdxms
06ifp	Josh.1.8	מִ/פִּ֗י/ךָ	m/6310	HR/Ncmsc/Sp2ms
067ZG	Josh.1.8	וְ/הָגִ֤יתָ	c/1897	HC/Vqq2ms
06B2d	Josh.1.8	בּ/וֹ֙	b	HR/Sp3ms
06ewe	Josh.1.8	יוֹמָ֣ם	3119	HD
06SV6	Josh.1.8	וָ/לַ֔יְלָה	c/3915	HC/Ncmsa
06G83	Josh.1.8	לְמַ֨עַן֙	4616	HR
06vzS	Josh.1.8	תִּשְׁמֹ֣ר	8104	HVqi2ms
06Gq9	Josh.1.8	לַ/עֲשׂ֔וֹת	l/6213 a	HR/Vqc
063y8	Josh.1.8	כְּ/כָל	k/3605	HR/Ncmsc
06TXw	Josh.1.8	הַ/כָּת֖וּב	d/3789	HTd/Vqsmsa
06Y4K	Josh.1.8	בּ֑/וֹ	b	HR/Sp3ms
06C32	Josh.1.8	כִּי	3588 a	HC
06aMT	Josh.1.8	אָ֛ז	227 a	HD
06Cof	Josh.1.8	תַּצְלִ֥יחַ	6743 b	HVhi2ms
06YWU	Josh.1.8	אֶת	853	HTo
06rAQ	Josh.1.8	דְּרָכֶ֖/ךָ	1870	HNcbpc/Sp2ms
06fLi	Josh.1.8	וְ/אָ֥ז	c/227 a	HC/D
06Ptj	Josh.1.8	תַּשְׂכִּֽיל	7919 a	HVhi2ms
06AJj	Josh.1.9	הֲ/ל֤וֹא	i/3808	HTi/Tn
069Hv	Josh.1.9	צִוִּיתִ֨י/ךָ֙	6680	HVpp1cs/Sp2ms
06j1i	Josh.1.9	חֲזַ֣ק	2388	HVqv2ms
06J9J	Josh.1.9	וֶ/אֱמָ֔ץ	c/553	HC/Vqv2ms
06U4n	Josh.1.9	אַֽל	408	HTn
062Kt	Josh.1.9	תַּעֲרֹ֖ץ	6206	HVqj2ms
06RmH	Josh.1.9	וְ/אַל	c/408	HC/Tn
06SWL	Josh.1.9	תֵּחָ֑ת	2865	HVNj2ms
0675P	Josh.1.9	כִּ֤י	3588 a	HC
063Lj	Josh.1.9	עִמְּ/ךָ֙	5973 a	HR/Sp2ms
06Qa3	Josh.1.9	יְהוָ֣ה	3068	HNp
06WTe	Josh.1.9	אֱלֹהֶ֔י/ךָ	430	HNcmpc/Sp2ms
066VM	Josh.1.9	בְּ/כֹ֖ל	b/3605	HR/Ncmsa
06sKn	Josh.1.9	אֲשֶׁ֥ר	834 a	HTr
06oAj	Josh.1.9	תֵּלֵֽךְ	3212	HVqi2ms
06AxB	Josh.1.10	וַ/יְצַ֣ו	c/6680	HC/Vpw3ms
06Ap3	Josh.1.10	יְהוֹשֻׁ֔עַ	3091	HNp
06CEu	Josh.1.10	אֶת	853	HTo
06zpy	Josh.1.10	שֹׁטְרֵ֥י	7860	HNcmpc
06FiN	Josh.1.10	הָ/עָ֖ם	d/5971 a	HTd/Ncmsa
06cLk	Josh.1.10	לֵ/אמֹֽר	l/559	HR/Vqc
0692v	Josh.1.11	עִבְר֣וּ	5674 a	HVqv2mp
06j63	Josh.1.11	בְּ/קֶ֣רֶב	b/7130	HR/Ncmsc
06LFW	Josh.1.11	הַֽ/מַּחֲנֶ֗ה	d/4264	HTd/Ncbsa
06FbT	Josh.1.11	וְ/צַוּ֤וּ	c/6680	HC/Vpv2mp
06Bx7	Josh.1.11	אֶת	853	HTo
06btu	Josh.1.11	הָ/עָם֙	d/5971 a	HTd/Ncmsa
06rTK	Josh.1.11	לֵ/אמֹ֔ר	l/559	HR/Vqc
06SHw	Josh.1.11	הָכִ֥ינוּ	3559 a	HVhv2mp
06VuH	Josh.1.11	לָ/כֶ֖ם	l	HR/Sp2mp
06Axb	Josh.1.11	צֵידָ֑ה	6720	HNcbsa
06xva	Josh.1.11	כִּ֞י	3588 a	HC
06NrT	Josh.1.11	בְּ/ע֣וֹד	b/5750	HR/D
06iAD	Josh.1.11	שְׁלֹ֣שֶׁת	7969	HAcmsc
06372	Josh.1.11	יָמִ֗ים	3117	HNcmpa
06FMU	Josh.1.11	אַתֶּם֙	859 d	HPp2mp
06SaV	Josh.1.11	עֹֽבְרִים֙	5674 a	HVqrmpa
064W9	Josh.1.11	אֶת	853	HTo
06MmM	Josh.1.11	הַ/יַּרְדֵּ֣ן	d/3383	HTd/Np
06wJn	Josh.1.11	הַ/זֶּ֔ה	d/2088	HTd/Pdxms
06CQo	Josh.1.11	לָ/בוֹא֙	l/935	HR/Vqc
06XyU	Josh.1.11	לָ/רֶ֣שֶׁת	l/3423	HR/Vqc
06BG4	Josh.1.11	אֶת	853	HTo
06YHH	Josh.1.11	הָ/אָ֔רֶץ	d/776	HTd/Ncbsa
06sHf	Josh.1.11	אֲשֶׁר֙	834 a	HTr
06iee	Josh.1.11	יְהוָ֣ה	3068	HNp
063eS	Josh.1.11	אֱלֹֽהֵי/כֶ֔ם	430	HNcmpc/Sp2mp
06ddd	Josh.1.11	נֹתֵ֥ן	5414	HVqrmsa
06hxo	Josh.1.11	לָ/כֶ֖ם	l	HR/Sp2mp
06TW6	Josh.1.11	לְ/רִשְׁתָּֽ/הּ	l/3423	HR/Vqc/Sp3fs
06PVx	Josh.1.12	וְ/לָ/רֽאוּבֵנִי֙	c/l/7206	HC/Rd/Ngmsa
06PGK	Josh.1.12	וְ/לַ/גָּדִ֔י	c/l/1425	HC/Rd/Ngmsa
06U4a	Josh.1.12	וְ/לַ/חֲצִ֖י	c/l/2677	HC/R/Ncmsc
06dSQ	Josh.1.12	שֵׁ֣בֶט	7626	HNcmsc
06Qbs	Josh.1.12	הַֽ/מְנַשֶּׁ֑ה	d/4519	HTd/Np
06ndZ	Josh.1.12	אָמַ֥ר	559	HVqp3ms
06Xa1	Josh.1.12	יְהוֹשֻׁ֖עַ	3091	HNp
063yJ	Josh.1.12	לֵ/אמֹֽר	l/559	HR/Vqc
06B6c	Josh.1.13	זָכוֹר֙	2142	HVqa
06bju	Josh.1.13	אֶת	853	HTo
06cn3	Josh.1.13	הַ/דָּבָ֔ר	d/1697	HTd/Ncmsa
067mS	Josh.1.13	אֲשֶׁ֨ר	834 a	HTr
06dJe	Josh.1.13	צִוָּ֥ה	6680	HVpp3ms
06WvG	Josh.1.13	אֶתְ/כֶ֛ם	853	HTo/Sp2mp
06RXg	Josh.1.13	מֹשֶׁ֥ה	4872	HNp
06pqY	Josh.1.13	עֶֽבֶד	5650	HNcmsc
06n9v	Josh.1.13	יְהוָ֖ה	3068	HNp
06gYe	Josh.1.13	לֵ/אמֹ֑ר	l/559	HR/Vqc
06eXj	Josh.1.13	יְהוָ֤ה	3068	HNp
068ro	Josh.1.13	אֱלֹהֵי/כֶם֙	430	HNcmpc/Sp2mp
06v5z	Josh.1.13	מֵנִ֣יחַ	5117	HVhrmsa
06bCC	Josh.1.13	לָ/כֶ֔ם	l	HR/Sp2mp
066By	Josh.1.13	וְ/נָתַ֥ן	c/5414	HC/Vqq3ms
06CZB	Josh.1.13	לָ/כֶ֖ם	l	HR/Sp2mp
06VTb	Josh.1.13	אֶת	853	HTo
066qf	Josh.1.13	הָ/אָ֥רֶץ	d/776	HTd/Ncbsa
06efz	Josh.1.13	הַ/זֹּֽאת	d/2063	HTd/Pdxfs
06QG5	Josh.1.14	נְשֵׁי/כֶ֣ם	802	HNcfpc/Sp2mp
063k3	Josh.1.14	טַפְּ/כֶם֮	2945	HNcmsc/Sp2mp
061rL	Josh.1.14	וּ/מִקְנֵי/כֶם֒	c/4735	HC/Ncmpc/Sp2mp
06W2c	Josh.1.14	יֵשְׁב֕וּ	3427	HVqi3mp
06mL3	Josh.1.14	בָּ/אָ֕רֶץ	b/776	HRd/Ncbsa
06zfc	Josh.1.14	אֲשֶׁ֨ר	834 a	HTr
06sYp	Josh.1.14	נָתַ֥ן	5414	HVqp3ms
06GvF	Josh.1.14	לָ/כֶ֛ם	l	HR/Sp2mp
06dAC	Josh.1.14	מֹשֶׁ֖ה	4872	HNp
06i4W	Josh.1.14	בְּ/עֵ֣בֶר	b/5676	HR/Ncmsc
06chR	Josh.1.14	הַ/יַּרְדֵּ֑ן	d/3383	HTd/Np
06Ddq	Josh.1.14	וְ/אַתֶּם֩	c/859 d	HC/Pp2mp
06dSp	Josh.1.14	תַּעַבְר֨וּ	5674 a	HVqi2mp
06ecS	Josh.1.14	חֲמֻשִׁ֜ים	2571	HVqsmpa
062tG	Josh.1.14	לִ/פְנֵ֣י	l/6440	HR/Ncbpc
06Xzm	Josh.1.14	אֲחֵי/כֶ֗ם	251	HNcmpc/Sp2mp
06CCj	Josh.1.14	כֹּ֚ל	3605	HNcmsc
06gV8	Josh.1.14	גִּבּוֹרֵ֣י	1368	HAampc
06Czz	Josh.1.14	הַ/חַ֔יִל	d/2428	HTd/Ncmsa
06uXX	Josh.1.14	וַ/עֲזַרְתֶּ֖ם	c/5826	HC/Vqq2mp
06xCL	Josh.1.14	אוֹתָֽ/ם	853	HTo/Sp3mp
06Qnr	Josh.1.15	עַ֠ד	5704	HR
066kU	Josh.1.15	אֲשֶׁר	834 a	HTr
06qry	Josh.1.15	יָנִ֨יחַ	5117	HVhi3ms
06bvP	Josh.1.15	יְהוָ֥ה	3068	HNp
06wjj	Josh.1.15	לַֽ/אֲחֵי/כֶם֮	l/251	HR/Ncmpc/Sp2mp
06Tn7	Josh.1.15	כָּ/כֶם֒	k	HR/Sp2mp
06hEs	Josh.1.15	וְ/יָרְשׁ֣וּ	c/3423	HC/Vqq3cp
06xAF	Josh.1.15	גַם	1571	HD
06qg1	Josh.1.15	הֵ֔מָּה	1992	HPp3mp
066w9	Josh.1.15	אֶת	853	HTo
06wA4	Josh.1.15	הָ/אָ֕רֶץ	d/776	HTd/Ncbsa
06ibe	Josh.1.15	אֲשֶׁר	834 a	HTr
06v8V	Josh.1.15	יְהוָ֥ה	3068	HNp
06T2S	Josh.1.15	אֱלֹֽהֵי/כֶ֖ם	430	HNcmpc/Sp2mp
06tkJ	Josh.1.15	נֹתֵ֣ן	5414	HVqrmsa
06EXL	Josh.1.15	לָ/הֶ֑ם	l	HR/Sp3mp
06ZPN	Josh.1.15	וְ/שַׁבְתֶּ֞ם	c/7725	HC/Vqq2mp
06q1G	Josh.1.15	לְ/אֶ֤רֶץ	l/776	HR/Ncbsc
06bYD	Josh.1.15	יְרֻשַּׁתְ/כֶם֙	3425	HNcfsc/Sp2mp
06v2F	Josh.1.15	וִֽ/ירִשְׁתֶּ֣ם	c/3423	HC/Vqq2mp
067vt	Josh.1.15	אוֹתָ֔/הּ	853	HTo/Sp3fs
06kDm	Josh.1.15	אֲשֶׁ֣ר	834 a	HTr
06doW	Josh.1.15	נָתַ֣ן	5414	HVqp3ms
06eRa	Josh.1.15	לָ/כֶ֗ם	l	HR/Sp2mp
06kDf	Josh.1.15	מֹשֶׁה֙	4872	HNp
0663G	Josh.1.15	עֶ֣בֶד	5650	HNcmsc
06WPn	Josh.1.15	יְהוָ֔ה	3068	HNp
061jv	Josh.1.15	בְּ/עֵ֥בֶר	b/5676	HR/Ncmsc
06cK8	Josh.1.15	הַ/יַּרְדֵּ֖ן	d/3383	HTd/Np
06DDb	Josh.1.15	מִזְרַ֥ח	4217	HNcmsc
06RCg	Josh.1.15	הַ/שָּֽׁמֶשׁ	d/8121	HTd/Ncbsa
065KE	Josh.1.16	וַֽ/יַּעֲנ֔וּ	c/6030 b	HC/Vqw3mp
06qVd	Josh.1.16	אֶת	853	HTo
06koG	Josh.1.16	יְהוֹשֻׁ֖עַ	3091	HNp
06e6B	Josh.1.16	לֵ/אמֹ֑ר	l/559	HR/Vqc
068GY	Josh.1.16	כֹּ֤ל	3605	HNcmsa
06GpK	Josh.1.16	אֲשֶׁר	834 a	HTr
0668C	Josh.1.16	צִוִּיתָ֨/נוּ֙	6680	HVpp2ms/Sp1cp
06CMz	Josh.1.16	נַֽעֲשֶׂ֔ה	6213 a	HVqi1cp
06D4c	Josh.1.16	וְ/אֶֽל	c/413	HC/R
06ta1	Josh.1.16	כָּל	3605	HNcmsc
06JnD	Josh.1.16	אֲשֶׁ֥ר	834 a	HTr
06jfz	Josh.1.16	תִּשְׁלָחֵ֖/נוּ	7971	HVqi2ms/Sp1cp
06ErQ	Josh.1.16	נֵלֵֽךְ	3212	HVqi1cp
064fv	Josh.1.17	כְּ/כֹ֤ל	k/3605	HR/Ncmsa
06yDv	Josh.1.17	אֲשֶׁר	834 a	HTr
06jyT	Josh.1.17	שָׁמַ֨עְנוּ֙	8085	HVqp1cp
06Unh	Josh.1.17	אֶל	413	HR
06QH2	Josh.1.17	מֹשֶׁ֔ה	4872	HNp
06xxn	Josh.1.17	כֵּ֖ן	3651 c	HTm
06ou4	Josh.1.17	נִשְׁמַ֣ע	8085	HVqi1cp
063KZ	Josh.1.17	אֵלֶ֑י/ךָ	413	HR/Sp2ms
06jNE	Josh.1.17	רַ֠ק	7535	HTa
06hj3	Josh.1.17	יִֽהְיֶ֞ה	1961	HVqi3ms
06iDs	Josh.1.17	יְהוָ֤ה	3068	HNp
066Lo	Josh.1.17	אֱלֹהֶ֨י/ךָ֙	430	HNcmpc/Sp2ms
06JZq	Josh.1.17	עִמָּ֔/ךְ	5973 a	HR/Sp2fs
06ZpQ	Josh.1.17	כַּ/אֲשֶׁ֥ר	k/834 d	HR/Tr
069gS	Josh.1.17	הָיָ֖ה	1961	HVqp3ms
06LAe	Josh.1.17	עִם	5973 a	HR
06qK3	Josh.1.17	מֹשֶֽׁה	4872	HNp
061Cv	Josh.1.18	כָּל	3605	HNcmsc
06PBQ	Josh.1.18	אִ֞ישׁ	376	HNcmsa
06mr5	Josh.1.18	אֲשֶׁר	834 a	HTr
06QDu	Josh.1.18	יַמְרֶ֣ה	4784	HVhi3ms
06PbY	Josh.1.18	אֶת	853	HTo
06Ew6	Josh.1.18	פִּ֗י/ךָ	6310	HNcmsc/Sp2ms
0674R	Josh.1.18	וְ/לֹֽא	c/3808	HC/Tn
066zt	Josh.1.18	יִשְׁמַ֧ע	8085	HVqi3ms
06zEm	Josh.1.18	אֶת	853	HTo
062dm	Josh.1.18	דְּבָרֶ֛י/ךָ	1697	HNcmpc/Sp2ms
06uYh	Josh.1.18	לְ/כֹ֥ל	l/3605	HR/Ncmsa
06YxK	Josh.1.18	אֲשֶׁר	834 a	HTr
06aSJ	Josh.1.18	תְּצַוֶּ֖/נּוּ	6680	HVpi2ms/Sp3ms
06Kz2	Josh.1.18	יוּמָ֑ת	4191	HVHi3ms
06YhQ	Josh.1.18	רַ֖ק	7535	HTa
06azZ	Josh.1.18	חֲזַ֥ק	2388	HVqv2ms
06oiy	Josh.1.18	וֶ/אֱמָֽץ	c/553	HC/Vqv2ms
06gPX	Josh.2.1	וַ/יִּשְׁלַ֣ח	c/7971	HC/Vqw3ms
06gtq	Josh.2.1	יְהוֹשֻׁ֣עַ	3091	HNp
06HSQ	Josh.2.1	בִּן	1121 a	HNcmsc
06fbB	Josh.2.1	נ֠וּן	5126	HNp
06k1L	Josh.2.1	מִֽן	4480 a	HR
062tS	Josh.2.1	הַ/שִּׁטִּ֞ים	d/7851	HTd/Np
06EVu	Josh.2.1	שְׁנַֽיִם	8147	HAcmda
06ygU	Josh.2.1	אֲנָשִׁ֤ים	376	HNcmpa
06swV	Josh.2.1	מְרַגְּלִים֙	7270	HVprmpa
06HjU	Josh.2.1	חֶ֣רֶשׁ	2791 a	HNcmsa
06d3U	Josh.2.1	לֵ/אמֹ֔ר	l/559	HR/Vqc
06NtK	Josh.2.1	לְכ֛וּ	3212	HVqv2mp
06U94	Josh.2.1	רְא֥וּ	7200	HVqv2mp
06zqr	Josh.2.1	אֶת	853	HTo
066JA	Josh.2.1	הָ/אָ֖רֶץ	d/776	HTd/Ncbsa
06JyD	Josh.2.1	וְ/אֶת	c/853	HC/To
06jjy	Josh.2.1	יְרִיח֑וֹ	3405	HNp
0679E	Josh.2.1	וַ/יֵּ֨לְכ֜וּ	c/3212	HC/Vqw3mp
06Zuo	Josh.2.1	וַ֠/יָּבֹאוּ	c/935	HC/Vqw3mp
06LXS	Josh.2.1	בֵּית	1004 b	HNcmsc
06mR4	Josh.2.1	אִשָּׁ֥ה	802	HNcfsa
06MC8	Josh.2.1	זוֹנָ֛ה	2181	HVqrfsa
06BnR	Josh.2.1	וּ/שְׁמָ֥/הּ	c/8034	HC/Ncmsc/Sp3fs
06PUg	Josh.2.1	רָחָ֖ב	7343	HNp
06pUN	Josh.2.1	וַ/יִּשְׁכְּבוּ	c/7901	HC/Vqw3mp
06gc8	Josh.2.1	שָֽׁמָּ/ה	8033	HD/Sd
06Lsp	Josh.2.2	וַ/יֵּ֣אָמַ֔ר	c/559	HC/VNw3ms
06SAE	Josh.2.2	לְ/מֶ֥לֶךְ	l/4428	HR/Ncmsc
063gY	Josh.2.2	יְרִיח֖וֹ	3405	HNp
06RuM	Josh.2.2	לֵ/אמֹ֑ר	l/559	HR/Vqc
06WFU	Josh.2.2	הִנֵּ֣ה	2009	HTm
06BJv	Josh.2.2	אֲ֠נָשִׁים	376	HNcmpa
06ExP	Josh.2.2	בָּ֣אוּ	935	HVqp3cp
06ypu	Josh.2.2	הֵ֧נָּה	2008	HD
06mP3	Josh.2.2	הַ/לַּ֛יְלָה	d/3915	HTd/Ncmsa
06V8b	Josh.2.2	מִ/בְּנֵ֥י	m/1121 a	HR/Ncmpc
06suQ	Josh.2.2	יִשְׂרָאֵ֖ל	3478	HNp
061Su	Josh.2.2	לַ/חְפֹּ֥ר	l/2658	HR/Vqc
06MEz	Josh.2.2	אֶת	853	HTo
06Q2u	Josh.2.2	הָ/אָֽרֶץ	d/776	HTd/Ncbsa
06yT5	Josh.2.3	וַ/יִּשְׁלַח֙	c/7971	HC/Vqw3ms
06b5Q	Josh.2.3	מֶ֣לֶךְ	4428	HNcmsc
06F88	Josh.2.3	יְרִיח֔וֹ	3405	HNp
06AXb	Josh.2.3	אֶל	413	HR
06Wjz	Josh.2.3	רָחָ֖ב	7343	HNp
06bPJ	Josh.2.3	לֵ/אמֹ֑ר	l/559	HR/Vqc
06hS1	Josh.2.3	ה֠וֹצִיאִי	3318	HVhv2fs
06h53	Josh.2.3	הָ/אֲנָשִׁ֨ים	d/376	HTd/Ncmpa
06vpK	Josh.2.3	הַ/בָּאִ֤ים	d/935	HTd/Vqrmpa
06G6E	Josh.2.3	אֵלַ֨יִ/ךְ֙	413	HR/Sp2fs
064vX	Josh.2.3	אֲשֶׁר	834 a	HTr
